"B02001_001" "B02001_002" "B02001_003" "B02001_004" "B02001_005" "B02001_006" "B02001_007" "B02001_008" "B02001_009" "B02001_010"
"ZCTA5 01224" 249 196 0 0 53 0 0 0 0 0
"ZCTA5 01225" 3033 2982 12 0 0 0 9 30 0 30
"ZCTA5 01226" 6971 6823 31 0 102 0 8 7 0 7
"ZCTA5 01229" 178 178 0 0 0 0 0 0 0 0
"ZCTA5 01230" 8697 7893 225 4 155 0 175 245 47 198
"ZCTA5 01235" 2861 2786 15 15 19 0 0 26 5 21
"ZCTA5 01236" 1323 1240 17 15 0 0 0 51 51 0
"ZCTA5 01237" 2544 2473 39 0 11 0 21 0 0 0
"ZCTA5 01238" 6209 6026 6 0 109 0 67 1 0 1
"ZCTA5 01240" 4418 4201 70 7 76 0 4 60 0 60
"ZCTA5 01242" 578 578 0 0 0 0 0 0 0 0
"ZCTA5 01243" 249 249 0 0 0 0 0 0 0 0
"ZCTA5 01244" 172 152 0 0 0 0 20 0 0 0
"ZCTA5 01245" 833 793 19 0 0 0 11 10 0 10
"ZCTA5 01247" 16213 14998 509 93 46 52 102 413 75 338
"ZCTA5 01253" 584 565 5 0 0 0 0 14 4 10
"ZCTA5 01254" 1187 1163 0 11 6 0 4 3 0 3
"ZCTA5 01255" 985 917 0 2 35 0 7 24 0 24
"ZCTA5 01256" 706 698 1 0 0 0 0 7 7 0
"ZCTA5 01257" 2138 2019 4 0 90 0 18 7 0 7
"ZCTA5 01258" 262 255 4 3 0 0 0 0 0 0
"ZCTA5 01259" 516 499 0 0 5 0 0 12 0 12
"ZCTA5 01260" 73 73 0 0 0 0 0 0 0 0
"ZCTA5 01262" 1040 967 40 0 14 0 19 0 0 0
"ZCTA5 01264" 138 138 0 0 0 0 0 0 0 0
"ZCTA5 01266" 1686 1606 25 0 0 0 0 55 0 55
"ZCTA5 01267" 8035 7479 81 59 287 0 31 98 0 98
"ZCTA5 01270" 798 789 0 0 0 0 0 9 0 9
"ZCTA5 01301" 17822 16566 329 23 201 5 224 474 83 391
"ZCTA5 01330" 1574 1489 21 0 6 0 0 58 0 58
"ZCTA5 01331" 13456 12644 69 72 73 0 203 395 33 362
"ZCTA5 01337" 2569 2540 0 0 14 0 0 15 0 15
"ZCTA5 01338" 245 245 0 0 0 0 0 0 0 0
"ZCTA5 01339" 1441 1369 21 4 21 0 8 18 0 18
"ZCTA5 01340" 1734 1618 3 37 28 0 0 48 2 46
"ZCTA5 01341" 1753 1678 15 0 12 0 1 47 2 45
"ZCTA5 01342" 1234 1234 0 0 0 0 0 0 0 0
