"B03002_001" "B03002_002" "B03002_003" "B03002_004" "B03002_005" "B03002_006" "B03002_007" "B03002_008" "B03002_009" "B03002_010" "B03002_011" "B03002_012" "B03002_013" "B03002_014" "B03002_015" "B03002_016" "B03002_017" "B03002_018" "B03002_019" "B03002_020" "B03002_021"
"ZCTA5 01270" 798 798 789 0 0 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0
"ZCTA5 01301" 17822 17051 16111 260 23 201 5 34 417 31 386 771 455 69 0 0 0 190 57 52 5
"ZCTA5 01330" 1574 1544 1459 21 0 6 0 0 58 0 58 30 30 0 0 0 0 0 0 0 0
"ZCTA5 01331" 13456 12871 12298 63 72 73 0 44 321 0 321 585 346 6 0 0 0 159 74 33 41
"ZCTA5 01337" 2569 2551 2522 0 0 14 0 0 15 0 15 18 18 0 0 0 0 0 0 0 0
"ZCTA5 01338" 245 245 245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZCTA5 01339" 1441 1424 1363 21 4 21 0 0 15 0 15 17 6 0 0 0 0 8 3 0 3
"ZCTA5 01340" 1734 1707 1596 3 37 28 0 0 43 0 43 27 22 0 0 0 0 0 5 2 3
"ZCTA5 01341" 1753 1741 1667 15 0 12 0 0 47 2 45 12 11 0 0 0 0 1 0 0 0
"ZCTA5 01342" 1234 1193 1193 0 0 0 0 0 0 0 0 41 41 0 0 0 0 0 0 0 0
"ZCTA5 01343" 113 113 113 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZCTA5 01344" 1454 1409 1350 2 0 2 0 0 55 0 55 45 26 0 0 0 0 19 0 0 0
"ZCTA5 01346" 395 392 390 0 0 2 0 0 0 0 0 3 3 0 0 0 0 0 0 0 0
"ZCTA5 01347" 74 74 67 1 0 0 0 0 6 1 5 0 0 0 0 0 0 0 0 0 0
"ZCTA5 01349" 980 969 939 0 0 9 0 0 21 0 21 11 11 0 0 0 0 0 0 0 0
"ZCTA5 01350" 122 122 122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZCTA5 01351" 2407 2399 2169 52 0 39 0 0 139 0 139 8 0 0 0 0 0 0 8 8 0
"ZCTA5 01354" 1428 1346 1325 4 0 0 0 0 17 7 10 82 79 0 0 0 0 0 3 0 3
"ZCTA5 01355" 843 837 812 25 0 0 0 0 0 0 0 6 6 0 0 0 0 0 0 0 0
"ZCTA5 01360" 3034 2932 2924 0 0 0 0 0 8 0 8 102 102 0 0 0 0 0 0 0 0
"ZCTA5 01364" 7942 7707 7542 85 8 43 0 0 29 0 29 235 207 0 0 0 0 9 19 19 0
"ZCTA5 01366" 1335 1328 1262 10 0 33 0 0 23 3 20 7 7 0 0 0 0 0 0 0 0
"ZCTA5 01367" 450 435 423 0 0 1 0 0 11 0 11 15 4 0 0 0 0 2 9 0 9
"ZCTA5 01368" 1058 1042 1012 0 13 13 0 0 4 0 4 16 16 0 0 0 0 0 0 0 0
"ZCTA5 01370" 4362 4334 4262 24 0 29 0 0 19 4 15 28 12 10 0 0 0 6 0 0 0
"ZCTA5 01373" 4770 4714 4566 5 0 43 0 0 100 0 100 56 44 0 0 0 0 12 0 0 0
