"B19013_001" "B19013A_001" "B19013B_001" "B19013C_001" "B19013D_001" "B19013E_001" "B19013F_001" "B19013G_001" "B19013H_001" "B19013I_001"
"ZCTA5 01347" 28839 28889 NA NA NA NA NA NA 28889 NA
"ZCTA5 01349" 51136 50455 NA NA NA NA NA NA 50455 NA
"ZCTA5 01350" 30714 30714 NA NA NA NA NA NA 30714 NA
"ZCTA5 01351" 49167 48780 NA NA 250001 NA NA NA 48780 NA
"ZCTA5 01354" 59800 59650 NA NA NA NA NA NA 59550 107917
"ZCTA5 01355" 64167 63417 83125 NA NA NA NA NA 63333 NA
"ZCTA5 01360" 61667 62143 NA NA NA NA NA NA 64107 NA
"ZCTA5 01364" 44801 44721 NA NA NA NA NA NA 44295 68152
"ZCTA5 01366" 69167 66875 NA NA 106250 NA NA NA 66875 NA
"ZCTA5 01367" 48542 48542 NA NA NA NA NA 50000 48125 53125
"ZCTA5 01368" 59609 62857 NA 43125 NA NA NA 2499 62857 NA
"ZCTA5 01370" 61594 62031 NA NA 39688 NA NA NA 62031 NA
"ZCTA5 01373" 66393 63750 NA NA 69135 NA NA 91563 65321 46438
"ZCTA5 01375" 54208 54292 NA NA 35625 NA NA NA 55809 13269
"ZCTA5 01376" 36843 36796 41000 NA 171354 NA NA NA 37500 33634
"ZCTA5 01378" 59531 60250 NA NA NA NA NA NA 59531 NA
"ZCTA5 01379" 57375 60714 11339 NA 58250 NA NA 113542 60714 NA
"ZCTA5 01420" 48010 52129 27371 12031 53063 NA 24746 25000 54430 28768
"ZCTA5 01430" 81842 81750 NA NA NA NA NA 114148 80893 112784
"ZCTA5 01431" 82614 82955 NA NA NA NA NA 29896 82813 94531
"ZCTA5 01432" 54778 60303 38625 61875 53631 NA 54054 37917 59052 79219
"ZCTA5 01434" 100288 100288 NA NA NA NA NA NA 100288 NA
"ZCTA5 01436" 66875 66875 NA NA NA NA NA NA 66875 NA
"ZCTA5 01438" 52426 52426 NA NA NA NA NA NA 52426 NA
"ZCTA5 01440" 48174 48939 9013 73906 65469 NA 27279 39201 48520 39672
"ZCTA5 01450" 117903 118972 19803 NA 165417 NA NA NA 118972 NA
"ZCTA5 01451" 140223 136154 21964 NA 207604 NA NA NA 135288 82375
"ZCTA5 01452" 83333 83667 NA NA NA NA NA NA 83667 NA
"ZCTA5 01453" 58899 60725 73690 32031 39286 NA 51714 27798 61789 41056
"ZCTA5 01460" 103438 101630 NA NA 182000 NA NA 120833 99781 113382
"ZCTA5 01462" 83265 82908 99861 NA 11875 NA NA 125625 82857 24609
"ZCTA5 01463" 84618 84525 NA NA 101944 NA NA 65000 84236 136953
"ZCTA5 01464" 71146 75304 NA NA 173571 NA NA 58152 75385 9432
"ZCTA5 01467" 162981 162981 NA NA NA NA NA NA 162981 NA
"ZCTA5 01468" 79464 79490 NA NA NA NA NA NA 79490 NA
"ZCTA5 01469" 79219 79053 NA NA NA NA NA NA 80913 26442
"ZCTA5 01473" 78632 78662 NA NA NA NA NA NA 78471 82500
"ZCTA5 01474" 68875 69600 NA NA 138000 NA NA NA 69600 NA
"ZCTA5 01475" 58137 58286 NA NA NA NA NA NA 57790 66932
"ZCTA5 01501" 74195 74301 124191 104286 64625 NA NA 48100 75021 26389
"ZCTA5 01503" 94712 94135 NA NA 169375 NA NA NA 94135 NA
"ZCTA5 01504" 73586 73828 61705 NA NA NA NA 115885 74112 27972
"ZCTA5 01505" 91734 91371 NA NA 105833 NA NA NA 91089 250001
"ZCTA5 01506" 62390 62390 NA NA NA NA NA NA 62390 NA
"ZCTA5 01507" 91653 92026 NA NA 57143 NA 77344 43472 92389 19214
"ZCTA5 01510" 61796 62865 34286 NA 120313 NA 36023 42167 62622 46659
"ZCTA5 01515" 62350 61400 NA NA NA NA NA NA 61400 NA
"ZCTA5 01516" 80464 80036 201016 NA NA NA NA 42014 80036 NA
"ZCTA5 01518" 83207 82880 NA NA NA NA NA NA 82989 69531
"ZCTA5 01519" 105236 103750 NA NA 127368 NA NA NA 103301 NA
"ZCTA5 01520" 94978 94364 110833 NA 108977 NA NA NA 95112 46705
"ZCTA5 01521" 69565 71625 9145 NA NA NA NA NA 70000 NA
"ZCTA5 01522" 81571 81976 NA NA NA NA NA NA 81976 NA
"ZCTA5 01523" 89731 88231 172917 NA 81625 NA NA NA 88269 100043
"ZCTA5 01524" 72421 72106 NA NA 81406 NA NA NA 73278 70139
"ZCTA5 01525" 44148 44148 NA NA NA NA NA NA 44148 NA
"ZCTA5 01527" 77865 76406 NA NA 89167 NA NA NA 76597 61776
"ZCTA5 01529" 73426 74074 19318 NA NA NA NA NA 74074 NA
"ZCTA5 01531" 88571 88571 NA NA NA NA NA NA 88839 NA
"ZCTA5 01532" 104420 103750 62188 80156 132845 NA 72196 60469 103702 87917
"ZCTA5 01534" 91042 90231 NA NA 250001 NA NA 137604 84576 250001
"ZCTA5 01535" 64009 64828 NA NA NA NA NA 18646 64828 NA
"ZCTA5 01536" 89385 86042 127663 NA 135000 NA NA 14886 85708 42031
"ZCTA5 01537" 71261 71599 NA NA NA NA NA NA 71599 NA
"ZCTA5 01540" 66794 66338 86131 2499 NA NA NA 157742 65897 28542
"ZCTA5 01541" 108319 107931 250001 NA 110227 NA NA NA 107931 NA
"ZCTA5 01542" 73358 73407 NA NA NA NA 29773 NA 73407 NA
"ZCTA5 01543" 83734 84148 70515 NA 76667 NA NA 103750 83731 127813
"ZCTA5 01545" 89079 85716 56806 250001 107459 NA 57212 77404 87673 46302
"ZCTA5 01550" 43965 47508 32981 NA 47006 NA 22599 44120 48995 29167
"ZCTA5 01560" 69261 56801 NA NA 171250 NA NA 42250 55993 NA
"ZCTA5 01561" 35227 35227 NA NA NA NA NA NA 35227 NA
"ZCTA5 01562" 59420 58320 NA NA 250001 NA 89255 67656 58330 87553
"ZCTA5 01564" 102270 101513 NA NA NA NA NA NA 101513 NA
"ZCTA5 01566" 78088 79265 NA NA 128173 NA NA NA 79093 150583
"ZCTA5 01568" 106397 110375 NA NA 69716 NA NA 205595 104461 132639
"ZCTA5 01569" 87192 87596 132917 NA NA NA NA NA 87808 NA
"ZCTA5 01570" 49621 50026 50156 NA 85313 NA 18714 46923 50772 19667
"ZCTA5 01571" 72500 71348 27000 140125 73885 NA NA 76583 70918 75833
"ZCTA5 01581" 99394 95978 77333 NA 116635 NA NA 62188 97201 85724
"ZCTA5 01583" 75099 74900 NA NA NA NA NA NA 74900 NA
"ZCTA5 01585" 60179 58125 65677 NA NA NA NA NA 58125 NA
"ZCTA5 01588" 61225 62150 NA NA 27786 NA NA 14615 62225 59625
"ZCTA5 01590" 109130 109728 NA NA NA NA NA NA 108641 NA
"ZCTA5 01602" 59964 61204 56107 117946 50278 NA 20085 46625 62053 26500
"ZCTA5 01603" 44165 45291 69500 60536 40329 NA 27266 12250 50805 20821
"ZCTA5 01604" 51363 53228 44893 2499 50469 NA 55833 43707 54018 44196
"ZCTA5 01605" 36051 36156 40576 205583 54609 NA 12917 38906 41112 18708
"ZCTA5 01606" 60234 61823 53929 NA 48944 NA 44907 NA 64158 58773
"ZCTA5 01607" 45510 50078 43843 NA 36627 NA 18650 32625 52045 20625
"ZCTA5 01608" 17467 16563 19881 NA 13690 NA 18561 14201 31151 14655
"ZCTA5 01609" 41935 47996 34786 16705 41215 NA 13750 26932 59345 19611
"ZCTA5 01610" 30359 30959 32336 NA 34821 NA 21912 13087 32622 22185
"ZCTA5 01611" 65764 66319 45278 NA NA NA NA NA 72000 56027
"ZCTA5 01612" 105072 103821 4784 NA 170990 NA NA NA 103821 NA
"ZCTA5 01701" 87643 88051 52963 14342 124333 NA 64205 56522 88733 67327
"ZCTA5 01702" 53069 57342 33802 44444 85274 NA 47210 40058 59745 32363
"ZCTA5 01718" 93542 140893 NA NA 39694 NA NA NA 140893 NA
"ZCTA5 01719" 103918 99479 NA NA 134833 NA NA 45114 99479 NA
"ZCTA5 01720" 108981 104213 123971 65250 123347 NA 56654 106492 104942 60221
"ZCTA5 01721" 93770 91844 65119 NA 129955 NA 102353 NA 91688 64500
"ZCTA5 01730" 103529 98111 145230 NA 168750 NA 74706 11838 97440 122019
"ZCTA5 01731" 82083 91741 48158 NA NA NA NA NA 92009 44375
"ZCTA5 01740" 137120 136087 NA NA 229479 NA NA NA 136196 9808
"ZCTA5 01741" 159063 155592 NA NA 234861 NA NA 151705 155526 250001
"ZCTA5 01742" 128415 128170 108529 NA 144922 NA NA 73750 127758 146905
"ZCTA5 01745" 104659 115875 NA NA NA NA NA NA 115875 NA
"ZCTA5 01746" 107374 106742 112578 NA 166964 NA 65625 113214 106452 162750
